Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_Scaled,SalePrice_Normalized,SalePrice_Log,LotArea_Scaled,LotArea_Normalized,LotArea_Log,YearBuilt_Scaled,YearBuilt_Normalized,GarageArea_Scaled,GarageArea_Normalized,GarageArea_Log,OverallState,ExterState,BsmtState,YearsSinceRenovation
41,20,3,84.0,8658.0,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1965,1965,1,1,13,14,1,101.0,5.0,5.0,1,5.0,5.0,0.0,4.0,643,0.0,0,445,1088,1,10.0,1,4,1324,0,0,1324,0,0,2,0,3,1,5.0,6,6,1,5.0,1,1965.0,1,2,440,5.0,5.0,2,0,138,0,0,0,0,,1,4,0,12,2006,8,0,160000,-0.16816871030180558,0.41036575364933575,11.982929094215963,-0.21626432499837123,0.3846113637551618,9.066239028001926,-0.228997407181726,0.6484375,-0.13987565740972632,0.41785375118708457,6.0867747269123065,5.5,5.0,130.6,59
42,20,3,115.0,16905.0,1,2,3,3,0,4,0,23,2,2,0,2,5,6,1959,1959,1,1,12,13,3,0.0,5.0,7.5,1,5.0,5.0,10.0,6.0,967,0.0,0,383,1350,1,7.5,1,4,1328,0,0,1328,0,1,1,1,2,1,5.0,5,6,2,7.5,1,1959.0,1,1,308,5.0,5.0,1,0,104,0,0,0,0,,4,4,0,7,2007,8,4,170000,0.0053390353636943114,0.4431687715269805,12.043553716032399,2.2996041296605467,0.81569180910564,9.735364715141987,-0.4312168917494589,0.6015625,-0.7818579554807535,0.2924976258309592,5.730099782973574,5.5,6.25,197.4,65
43,85,3,69.0,9180.0,1,2,0,3,0,1,0,20,2,2,0,6,5,7,1983,1983,1,1,6,6,3,0.0,5.0,5.0,1,7.5,5.0,6.66,8.0,747,2.0,93,0,840,1,7.5,1,4,884,0,0,884,1,0,1,0,2,1,7.5,5,6,0,,1,1983.0,1,2,504,5.0,7.5,2,240,0,0,0,0,0,,2,4,0,12,2007,8,4,144000,-0.44578110336660537,0.3578809250451041,11.877568578558138,-0.057020559588894425,0.4118969212273274,9.124782483614537,0.37766104652147253,0.7890625,0.17138848710955965,0.47863247863247865,6.222576268071369,6.0,5.0,171.832,41
44,20,3,69.0,9200.0,1,2,0,3,0,1,0,5,2,2,0,2,5,6,1975,1980,3,1,12,13,3,0.0,5.0,5.0,1,7.5,5.0,6.66,2.0,280,6.0,491,167,938,1,5.0,1,4,938,0,0,938,1,0,1,0,3,1,5.0,5,6,0,,5,1977.0,2,1,308,5.0,5.0,2,145,0,0,0,0,0,,2,4,0,7,2008,8,4,130250,-0.6843542536566677,0.3127767754633426,11.777210959615614,-0.050919265895044745,0.41294234488526477,9.126958763037132,0.10803506709782872,0.7265625,-0.7818579554807535,0.2924976258309592,5.730099782973574,5.5,5.0,158.032,44
45,20,3,70.0,7945.0,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1959,1959,1,1,3,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,179,6.0,506,465,1150,1,10.0,1,0,1150,0,0,1150,1,0,1,0,3,1,5.0,6,6,0,,1,1959.0,1,1,300,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,5,2006,8,4,141000,-0.49783342706625533,0.3480400196818107,11.856515169360305,-0.4337754451841125,0.34734201034969425,8.980298078970817,-0.4312168917494589,0.6015625,-0.8207659735456643,0.2849002849002849,5.703782474656201,5.5,5.0,139.0,65
46,120,3,61.0,7658.0,1,2,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,412.0,10.0,5.0,2,10.0,5.0,0.0,10.0,456,0.0,0,1296,1752,1,10.0,1,4,1752,0,0,1752,1,0,2,0,2,1,10.0,6,6,1,7.5,1,2005.0,1,2,576,5.0,5.0,2,196,82,0,0,0,0,,4,4,0,2,2010,8,4,319900,2.6062201428895375,0.9348860095128753,12.675763725937609,-0.5213290096908555,0.3323401808582928,8.943506132037239,1.119132489936493,0.9609375,0.5215606496937564,0.5470085470085471,6.3561076606958915,7.0,7.5,94.2,19
47,50,3,48.0,12822.0,1,2,0,3,0,1,0,11,2,2,0,0,7,5,2003,2003,1,1,12,13,3,0.0,7.5,5.0,2,10.0,5.0,0.0,10.0,1351,0.0,0,83,1434,1,10.0,1,4,1518,631,0,2149,1,0,1,1,1,1,7.5,6,6,1,10.0,1,2003.0,1,2,670,5.0,5.0,2,168,43,0,0,198,0,,4,4,0,8,2009,8,0,239686,1.2144451118082968,0.6717598819091357,12.387085012375499,1.0540250220611334,0.6022685693377241,9.458917724547202,1.051725995080582,0.9453125,0.9787298619564576,0.6362773029439697,6.507277712385012,6.0,6.25,273.2,21
48,20,1,84.0,11096.0,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,6.66,10.0,24,0.0,0,1632,1656,1,10.0,1,4,1656,0,0,1656,0,0,2,0,3,1,7.5,7,6,0,,1,2006.0,1,3,826,5.0,5.0,2,0,146,0,0,0,0,,4,4,0,7,2007,8,4,249700,1.3881957683177284,0.7046088240118091,12.428015476267865,0.5274833762819054,0.5120485076577282,9.314339961994667,1.1528357373644484,0.96875,1.737436214222217,0.7844254510921178,6.716594773520978,6.5,6.25,8.632,18
49,190,4,33.0,4456.0,1,2,3,3,0,4,0,17,2,2,1,5,4,5,1920,2008,1,1,8,8,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,736,736,1,7.5,1,4,736,716,0,1452,0,0,2,0,2,3,5.0,8,6,0,,1,2005.0,2,0,0,5.0,5.0,0,0,0,102,0,0,0,,4,4,0,6,2009,6,5,113000,-0.9836551149296551,0.2561915696244054,11.635143097694478,-1.49814613007619,0.16496785322251845,8.40200678160712,-1.7456435414397224,0.296875,-2.279816650979817,0.0,-inf,4.5,5.0,2.0,16
50,20,3,66.0,7742.0,1,2,3,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,3,0.0,5.0,5.0,1,5.0,5.0,0.0,6.0,763,0.0,0,192,955,1,10.0,1,4,955,0,0,955,1,0,1,0,3,1,5.0,6,6,0,,1,1966.0,2,1,386,5.0,5.0,2,0,0,0,0,0,0,,2,4,0,1,2007,8,4,127000,-0.7407442709979551,0.30211579465310806,11.751942365440728,-0.4957035761766868,0.33673096022162985,8.954415331137593,-0.19529415975377054,0.65625,-0.4025047793478738,0.36657169990503324,5.955837369464831,6.0,5.0,154.6,58
51,60,3,69.0,13869.0,1,2,1,3,0,0,0,8,2,2,0,5,6,6,1997,1997,1,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,6.66,10.0,182,0.0,0,612,794,1,7.5,1,4,794,676,0,1470,0,1,2,0,3,1,5.0,6,6,0,,1,1997.0,0,2,388,5.0,5.0,2,0,75,0,0,0,0,,4,4,0,7,2007,8,4,177000,0.12679445732954422,0.4661308840413318,12.083905011555967,1.3734277469341643,0.6569964978307459,9.537411412656335,0.8495065105128492,0.8984375,-0.39277777483164616,0.3684710351377018,5.961005339623274,6.0,5.0,40.232,27
52,50,4,52.0,6240.0,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,1,13,14,3,0.0,5.0,5.0,2,5.0,5.0,0.0,0.0,0,0.0,0,816,816,1,5.0,1,4,816,0,360,1176,0,0,1,0,3,1,5.0,6,6,1,7.5,5,1985.0,2,2,528,5.0,5.0,2,112,0,0,0,0,0,,2,2,400,9,2006,8,4,114500,-0.95762895307983,0.2611120223060521,11.648330101976432,-0.9539107325847982,0.25821964351053267,8.738735461363474,-1.2737980774483457,0.40625,0.28811254130429187,0.5014245014245015,6.269096283706261,6.0,5.0,2.0,74
53,90,4,110.0,8472.0,0,2,1,0,0,0,1,9,8,2,2,2,5,5,1963,1963,1,1,13,14,3,0.0,2.5,5.0,1,7.5,5.0,10.0,2.0,104,10.0,712,0,816,1,5.0,0,4,816,0,0,816,1,0,1,0,2,1,5.0,5,6,0,,4,1963.0,2,2,516,5.0,5.0,2,106,0,0,0,0,0,,4,4,0,5,2010,8,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,-0.2730063563511733,0.3748889237363442,9.044521887281242,-0.29640390203763695,0.6328125,0.22975051420692574,0.49002849002849,6.246106765481563,5.0,3.75,167.7,61
54,20,3,68.0,9478.5,1,2,0,2,0,4,0,24,2,2,0,2,9,5,1981,1987,1,7,14,15,3,0.0,7.5,5.0,1,10.0,5.0,10.0,10.0,1810,0.0,0,32,1842,1,7.5,1,4,1842,0,0,1842,2,0,0,1,0,1,7.5,5,6,1,7.5,1,1981.0,0,3,894,5.0,5.0,2,857,72,0,0,0,0,,4,4,0,11,2006,8,4,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,0.034041248791812126,0.42749986932204276,9.15678135488162,0.3102545516655616,0.7734375,2.0681543677739582,0.8490028490028491,6.795705775173514,7.0,6.25,367.0,37
55,80,3,60.0,7134.0,1,2,3,0,0,4,1,12,2,2,0,7,5,5,1955,1955,1,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,384,0.0,0,0,384,1,5.0,1,4,1360,0,0,1360,0,0,1,0,3,1,5.0,6,2,1,5.0,5,1962.0,2,2,572,5.0,5.0,2,0,50,0,0,0,0,,2,4,0,2,2007,8,4,130000,-0.6886919472983052,0.31195670001640147,11.77528972943772,-0.6811829044697173,0.3049500810203335,8.872627365918836,-0.5660298814612807,0.5703125,0.502106640661301,0.54320987654321,6.349138991379798,5.0,5.0,78.8,69
56,20,3,100.0,10175.0,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,272.0,5.0,5.0,1,5.0,5.0,0.0,6.0,490,0.0,0,935,1425,1,7.5,1,4,1425,0,0,1425,0,0,2,0,3,1,5.0,7,6,1,7.5,1,1964.0,1,2,576,5.0,5.0,2,0,0,0,407,0,0,,4,4,0,7,2008,8,4,180500,0.18752216831246918,0.47761194029850745,12.103486056755072,0.24651880168012744,0.46390674820971195,9.227689010310796,-0.2627006546096815,0.640625,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,5.0,100.0,60
57,160,1,24.0,2645.0,1,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,7.5,5.0,2,7.5,5.0,0.0,10.0,649,0.0,0,321,970,1,10.0,1,4,983,756,0,1739,1,0,2,1,3,1,7.5,7,6,0,,1,1999.0,0,2,480,5.0,5.0,2,115,0,0,0,0,0,,4,4,0,8,2009,8,0,172500,0.048715971780069284,0.45136952599639163,12.058152515453552,-2.0506182740542793,0.07030474099628874,7.8804263442924,0.9169130053687601,0.9140625,0.05466443291482741,0.45584045584045585,6.173786103901937,6.5,6.25,132.3,24
58,60,3,89.0,11645.0,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,860,860,1,10.0,1,4,860,860,0,1720,0,0,2,1,3,1,7.5,7,6,0,,1,2004.0,1,2,565,5.0,5.0,2,0,70,0,0,0,0,,4,4,0,8,2006,8,4,196500,0.465134561377269,0.530096768902739,12.188417710291453,0.6949638881780793,0.5407453870681093,9.36263218231844,1.0854292425085375,0.953125,0.46806212485450405,0.5365622032288699,6.336825731146441,6.0,6.25,2.5,20
59,60,3,66.0,13682.0,1,2,1,1,0,1,0,22,2,2,0,5,10,5,2006,2006,3,1,12,13,1,1031.0,10.0,5.0,2,10.0,5.0,10.0,0.0,0,0.0,0,1410,1410,1,10.0,1,4,1426,1519,0,2945,0,0,3,1,3,1,7.5,10,6,1,7.5,3,2006.0,0,3,641,5.0,5.0,2,192,0,37,0,0,0,,4,4,0,10,2006,6,5,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,1.3163806508966698,0.6472217866290314,9.523836379320944,1.1528357373644484,0.96875,0.8376882964711562,0.6087369420702754,6.46302945692067,7.5,7.5,5.0,18
60,20,3,60.0,7200.0,1,2,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,3,0.0,5.0,5.0,1,5.0,5.0,6.66,8.0,632,0.0,0,148,780,1,10.0,1,4,780,0,0,780,0,0,1,0,2,1,5.0,4,6,0,,5,1973.0,2,1,352,5.0,5.0,2,196,0,0,0,0,0,,2,4,0,1,2008,8,4,124900,-0.7771808975877101,0.2952271608988027,11.73526869611367,-0.6610486352800132,0.30839997909152683,8.881836305004146,0.006925324813962299,0.703125,-0.5678638561237445,0.3342830009496676,5.863631175598097,6.0,5.0,129.732,52
61,20,3,63.0,13072.0,1,2,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,0.0,8.0,941,0.0,0,217,1158,1,10.0,1,4,1158,0,0,1158,1,0,1,1,3,1,7.5,5,6,0,,5,2006.0,2,2,576,5.0,5.0,2,0,50,0,0,0,0,,4,4,0,5,2006,6,5,158000,-0.20287025943490555,0.40380515007380674,11.970350312009105,1.1302911932342543,0.6153363650619413,9.478227817099784,1.0854292425085375,0.953125,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,5.0,190.7,20
62,75,4,60.0,7200.0,1,2,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,3,0.0,5.0,5.0,0,5.0,2.5,0.0,0.0,0,0.0,0,530,530,1,5.0,0,4,581,530,0,1111,0,0,1,0,3,1,2.5,6,6,0,,5,1935.0,2,1,288,5.0,5.0,0,0,0,144,0,0,0,,4,4,0,3,2007,8,4,101000,-1.191864409728255,0.21682794817123174,11.522875795823397,-0.6610486352800132,0.30839997909152683,8.881836305004146,-1.7456435414397224,0.296875,-0.8791280006430304,0.27350427350427353,5.662960480135946,6.0,5.0,1.5,28
63,120,3,44.0,6442.0,1,2,0,3,0,4,0,16,2,2,4,2,8,5,2006,2006,1,1,12,13,2,178.0,7.5,5.0,2,7.5,7.5,3.33,10.0,24,0.0,0,1346,1370,1,10.0,1,4,1370,0,0,1370,0,0,2,0,2,1,7.5,6,6,1,7.5,1,2006.0,1,2,484,5.0,5.0,2,120,49,0,0,0,0,,4,4,0,10,2007,8,4,202500,0.569239208776569,0.549778579629326,12.218495165528731,-0.8922876662769164,0.26877842245570016,8.770594329891145,1.1528357373644484,0.96875,0.07411844194728277,0.459639126305793,6.182084906716632,6.5,6.25,8.466,18
64,70,4,50.0,10300.0,1,2,0,0,0,4,0,17,6,1,0,5,7,6,1921,1950,1,1,11,12,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,576,576,1,7.5,1,4,902,808,0,1710,0,0,2,0,3,1,5.0,9,6,0,,5,1990.0,2,2,480,5.0,5.0,2,12,11,64,0,0,0,,0,4,0,4,2010,8,4,140000,-0.5151842016328053,0.34475971789404625,11.84939770159144,0.28465188726668794,0.4704406460718206,9.239899174217728,-1.711940294011767,0.3046875,0.05466443291482741,0.45584045584045585,6.173786103901937,6.5,5.0,2.0,74
65,60,3,69.0,9375.0,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1997,1998,1,1,12,13,1,573.0,5.0,5.0,2,7.5,5.0,0.0,10.0,739,0.0,0,318,1057,1,10.0,1,4,1057,977,0,2034,1,0,2,1,3,1,7.5,8,6,0,,1,1998.0,1,2,645,5.0,5.0,2,576,36,0,0,0,0,,0,4,0,2,2009,8,4,219500,0.8642023764079187,0.605543710021322,12.299107511497363,0.0024670539261400057,0.42208980189221684,9.14580185083861,0.8495065105128492,0.8984375,0.8571423055036115,0.6125356125356126,6.4692503167957724,6.0,5.0,150.3,26
66,60,3,76.0,9591.0,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,1,344.0,7.5,5.0,2,10.0,5.0,6.66,0.0,0,0.0,0,1143,1143,1,10.0,1,4,1143,1330,0,2473,0,0,2,1,4,1,7.5,9,6,1,7.5,3,2004.0,1,3,852,5.0,5.0,2,192,151,0,0,0,0,,4,4,0,10,2007,8,4,317000,2.5559028966465425,0.9253731343283582,12.666657052859417,0.0683610258197166,0.4333803773979405,9.16858043772795,1.0854292425085375,0.953125,1.863887272933177,0.8091168091168092,6.747586526829315,6.5,6.25,4.332,19
67,20,3,69.0,19900.0,1,2,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,1,9,10,1,287.0,5.0,5.0,1,7.5,5.0,10.0,10.0,912,0.0,0,1035,1947,1,5.0,1,4,2207,0,0,2207,1,0,2,0,3,1,5.0,7,2,1,7.5,1,1970.0,1,2,576,5.0,5.0,2,301,0,0,0,0,0,,4,4,0,7,2010,8,4,180000,0.17884678102919419,0.4759717894046252,12.100712129872347,3.213272860314537,0.9722440018817625,9.898475010712584,-0.06048117004194865,0.6875,0.5215606496937564,0.5470085470085471,6.3561076606958915,6.0,5.0,186.9,35
68,20,3,72.0,10665.0,1,2,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,167.0,7.5,5.0,2,7.5,5.0,6.66,10.0,1013,0.0,0,440,1453,1,10.0,1,4,1479,0,0,1479,1,0,2,0,3,1,7.5,7,6,0,,1,2003.0,1,2,558,5.0,5.0,2,144,29,0,0,0,0,,4,4,0,6,2007,8,4,226000,0.9769824110904937,0.6268656716417911,12.328290278254423,0.3960004971794447,0.48951962782917774,9.274722630905451,1.051725995080582,0.9453125,0.43401760904770714,0.5299145299145299,6.324358962381311,6.0,6.25,206.43200000000002,21
69,30,4,47.0,4608.0,1,2,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,3,0.0,5.0,7.5,1,5.0,5.0,0.0,0.0,0,0.0,0,747,747,1,5.0,1,4,747,0,0,747,0,0,1,0,2,1,5.0,4,6,0,,1,1945.0,2,1,220,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,6,2010,8,4,80000,-1.5562306756258046,0.1479416106281778,11.289781913656018,-1.4517762980029325,0.17291307302284253,8.435549202375727,-0.9030623557408355,0.4921875,-1.2098461541947718,0.20892687559354228,5.393627546352362,5.0,6.25,2.0,74
70,50,3,81.0,15593.0,1,2,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,3,0.0,7.5,5.0,1,5.0,5.0,0.0,6.0,603,0.0,0,701,1304,2,5.0,1,4,1304,983,0,2287,0,0,2,0,3,1,5.0,7,6,1,5.0,1,1953.0,0,2,667,5.0,5.0,2,0,21,114,0,0,0,,4,4,0,7,2006,8,4,225000,0.9596316365239437,0.6235853698540266,12.323855681186558,1.8993592633440073,0.7471120171449479,9.654577374584886,-0.6334363763171917,0.5546875,0.964139355182116,0.6334283000949668,6.502790045915623,5.5,6.25,122.6,71
71,20,3,95.0,13651.0,1,2,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,1,9,10,1,1115.0,5.0,7.5,1,7.5,5.0,10.0,8.0,1880,0.0,0,343,2223,1,10.0,1,4,2223,0,0,2223,1,0,2,0,3,1,5.0,8,6,2,7.5,1,1973.0,0,2,516,5.0,5.0,2,300,0,0,0,0,0,,4,4,0,2,2007,8,4,244000,1.2892963532883934,0.6859111038215516,12.404923504275338,1.3069236456712028,0.6456013799592284,9.521568058002977,0.04062857224191777,0.7109375,0.22975051420692574,0.49002849002849,6.246106765481563,6.5,6.25,380.5,51
72,20,3,69.0,7599.0,1,2,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,1,6,10,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,565,0.0,0,280,845,1,5.0,1,4,845,0,0,845,1,0,1,0,2,1,5.0,4,6,0,,5,1987.0,2,2,360,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,6,2007,8,4,129500,-0.6973673345815802,0.31031654912251927,11.771436160121729,-0.539327826087712,0.3292561810673776,8.935771938669784,0.34395779909351704,0.78125,-0.5289558380588337,0.3418803418803419,5.886104031450156,5.0,5.0,115.0,18
73,60,3,74.0,10141.0,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40.0,5.0,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,832,832,1,7.5,1,4,885,833,0,1718,0,0,2,1,3,1,5.0,7,6,1,5.0,1,1998.0,0,2,427,5.0,5.0,2,0,94,0,0,291,0,,4,4,0,12,2009,8,4,185000,0.26560065386194415,0.4923732983434476,12.128111104060462,0.23614660240058297,0.4621295279912185,9.224341891611996,0.8832097579408046,0.90625,-0.20310118676520628,0.4055080721747389,6.056784013228625,6.0,5.0,2.5,26
74,20,3,85.0,10200.0,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,13,14,1,104.0,5.0,5.0,1,5.0,5.0,0.0,8.0,320,6.0,362,404,1086,1,7.5,1,4,1086,0,0,1086,1,0,1,0,3,1,5.0,6,6,0,,1,1989.0,2,2,490,5.0,5.0,2,0,0,0,0,0,0,,1,4,0,5,2010,8,4,144900,-0.4301654062567104,0.36083319665409214,11.883799128308773,0.2541454187974395,0.4652135277821337,9.230142999272362,-0.5997331288892362,0.5625,0.10329945549596584,0.46533713200379867,6.194405391104672,6.0,5.0,138.4,21
75,50,4,60.0,5790.0,1,2,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,12,13,3,0.0,7.5,7.5,1,2.5,5.0,0.0,0.0,0,0.0,0,840,840,1,7.5,0,4,840,765,0,1605,0,0,2,0,3,2,5.0,8,6,0,,5,1915.0,2,1,379,5.0,5.0,2,0,0,202,0,0,0,,4,4,0,5,2010,8,4,107400,-1.080819452502335,0.2378218796129244,11.584315461056901,-1.091189840696416,0.2346976112069416,8.663887570567042,-1.9141597785794997,0.2578125,-0.4365492951546707,0.3599240265906933,5.937536205082426,4.5,7.5,1.5,74
76,180,4,21.0,1596.0,1,2,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,3,0.0,5.0,5.0,1,7.5,5.0,10.0,10.0,462,0.0,0,0,462,1,5.0,1,4,526,462,0,988,1,0,1,0,2,1,5.0,5,6,0,,3,1973.0,2,1,297,5.0,5.0,2,120,101,0,0,0,0,,1,4,0,11,2009,8,4,91000,-1.3653721553937548,0.18402493029358696,11.418614785498987,-2.370631128296695,0.01547227013747321,7.3752557780097545,0.04062857224191777,0.7109375,-0.8353564803200059,0.28205128205128205,5.6937321388027,4.5,5.0,96.9,51
77,20,3,69.0,8475.0,1,2,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,228,0.0,0,724,952,1,10.0,1,0,952,0,0,952,0,0,1,0,2,1,5.0,4,6,0,,5,1956.0,2,1,283,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,4,2008,8,4,135750,-0.5889249935406428,0.3308184352960472,11.818570237796182,-0.27209116229709585,0.37504573728503476,9.044875932248651,-0.5323266340333253,0.578125,-0.9034455119335997,0.2687559354226021,5.645446897643238,5.5,5.0,47.6,68
78,50,4,50.0,8635.0,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,6.0,336,10.0,41,295,672,1,5.0,1,4,1072,213,0,1285,1,0,1,0,2,1,5.0,6,2,0,,5,1948.0,2,1,240,5.0,5.0,2,0,0,0,0,0,0,,2,4,0,1,2008,8,4,127000,-0.7407442709979551,0.30211579465310806,11.751942365440728,-0.22328081274629835,0.3834091265485338,9.06357899058078,-0.8019526134569691,0.515625,-1.1125761090324948,0.22792022792022792,5.480638923341991,5.0,5.0,77.4,23
79,90,3,72.0,10778.0,1,2,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,1768,1768,1,5.0,0,4,1768,0,0,1768,0,0,2,0,4,2,5.0,8,6,0,,1,2005.0,2,0,0,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,4,2010,8,4,136500,-0.5759119126157303,0.3332786616368706,11.824079893607152,0.43047280654969544,0.495426271496524,9.285262298493443,-0.1278876648978596,0.671875,-2.279816650979817,0.0,-inf,4.5,5.0,2.0,56
80,50,4,60.0,10440.0,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,3,0.0,5.0,5.0,2,5.0,5.0,0.0,0.0,0,0.0,0,440,440,1,7.5,1,4,682,548,0,1230,0,0,1,1,2,1,5.0,5,6,0,,5,1966.0,2,2,440,5.0,5.0,2,74,0,128,0,0,0,,2,4,0,5,2009,8,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,0.32736094312363573,0.47775861167738226,9.25339986143663,-2.082676015719277,0.21875,-0.13987565740972632,0.41785375118708457,6.0867747269123065,5.5,5.0,2.0,43
81,60,3,100.0,13000.0,1,2,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576.0,5.0,7.5,1,7.5,5.0,0.0,4.0,448,0.0,0,448,896,1,5.0,1,4,1182,960,0,2142,0,0,2,1,4,1,7.5,8,6,1,7.5,1,1968.0,0,1,509,5.0,5.0,2,0,72,0,0,252,0,,4,4,0,6,2009,8,4,193500,0.41308223767761904,0.5202558635394456,12.173032791451973,1.1083265359363954,0.6115728398933667,9.472704636443673,-0.1278876648978596,0.671875,0.19570599840012884,0.48338081671415006,6.2324480165505225,6.0,6.25,92.1,56
82,120,4,32.0,4500.0,1,2,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,443.0,5.0,7.5,2,10.0,7.5,0.0,10.0,1201,0.0,0,36,1237,1,10.0,1,4,1337,0,0,1337,1,0,2,0,2,1,5.0,5,6,0,,1,1998.0,0,2,405,5.0,5.0,2,0,199,0,0,0,0,,4,4,0,3,2006,8,4,153500,-0.2809487449843805,0.3890437920288667,11.941455846009388,-1.4847232839497209,0.16726778526998065,8.411832675758411,0.8832097579408046,0.90625,-0.3100982364437108,0.38461538461538464,6.003887067106539,5.5,6.25,243.7,26
83,20,3,78.0,10206.0,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,2,468.0,5.0,5.0,2,7.5,5.0,0.0,10.0,33,0.0,0,1530,1563,1,10.0,1,4,1563,0,0,1563,0,0,2,0,3,1,7.5,6,6,1,7.5,1,2007.0,1,3,758,5.0,5.0,2,144,99,0,0,0,0,,4,4,0,10,2008,8,4,245000,1.3066471278549434,0.6891914056093161,12.409013489526863,0.25597580690559446,0.46552715487951496,9.230731061623917,1.186538984792404,0.9765625,1.4067180606704757,0.7198480531813866,6.630683385642372,6.5,5.0,9.1,17
